Dcu1,Dtu1,Dcd1,Dtd1,Dcu2,Dtu2,Dcd2,Dtd2,Dcu3,Dtu3,Dcd3,Dtd3,Dcu4,Dtu4,Dcd4,Dtd4,Dcu5,Dtu5,Dcd5,Dtd5
99.7536,1310.010012,,,100.9596,1310.900715,,,107.9938,1310.694591,,,92.6052,1291.212594,,,75.478,1297.353413,,
99.7547,1310.211851,,,100.9539,1310.974875,,,107.9904,1311.817868,,,92.6158,1290.137604,,,75.4681,1297.261743,,
99.7644,1311.71804,,,100.9656,1311.43376,,,107.9905,1309.208796,,,92.6185,1291.426216,,,75.4633,1300.11612,,
99.7927,1311.091471,,,100.9575,1309.871621,,,107.9802,1309.041524,,,92.6333,1290.885508,,,75.4747,1300.59952,,
99.8054,1311.926471,,,100.9569,1310.678111,,,107.9814,1308.32349,,,92.6498,1291.542277,,,75.4581,1301.132442,,
99.8194,1310.046515,,,100.9498,1309.542474,,,107.9855,1307.834034,,,92.6515,1290.502224,,,75.4675,1302.513507,,
99.859,1256.41973,,,100.953,1309.871621,,,107.9801,1308.077814,,,92.6616,1290.957772,,,75.4621,1303.966672,,
99.859,1263.484788,,,100.9523,1309.339729,,,107.9827,1307.276351,,,92.6645,1290.745716,,,75.4597,1304.001116,,
99.8455,1270.942071,,,100.9476,1309.682678,,,107.9835,1307.878406,,,92.6772,1289.909809,,,75.4603,1305.825246,,
99.8402,1276.447421,,,100.9324,1309.480304,,,107.9839,1306.001664,,,92.6851,1290.307719,,,75.3391,1230.240096,,
99.8272,1280.020573,,,100.9416,1309.026156,,,107.9764,1306.767036,,,92.6953,1288.872723,,,75.3437,1237.825593,,
99.8287,1285.332324,,,100.9466,1310.519862,,,107.975,1306.704866,,,92.6986,1289.518244,,,75.3382,1243.47024,,
99.8355,1288.878779,,,100.9453,1309.742871,,,107.984,1306.556916,,,92.7052,1288.753037,,,75.3617,1249.289905,,
99.8217,1292.322976,,,100.935,1310.711648,,,107.9771,1306.218335,,,92.7133,1288.803095,,,75.3775,1251.270966,,
99.8352,1294.26329,,,100.9222,1310.831046,,,107.9856,1304.754458,,,92.7241,1289.186667,,,75.3776,1254.233452,,
99.8481,1296.502592,,,100.9262,1311.042072,,,107.9737,1306.275768,,,92.7361,1289.731207,,,75.3988,1255.972669,,
99.8356,1296.651159,,,100.9284,1312.464914,,,107.9654,1306.252407,,,92.7413,1290.11721,,,75.4217,1258.026612,,
99.8395,1298.253551,,,100.9385,1311.329154,,,107.9737,1308.501639,,,92.7582,1290.472684,,,75.4453,1259.116723,,
99.8362,1300.025934,,,100.9272,1312.438752,,,107.9676,1308.455701,,,92.7805,1291.338254,,,75.4909,1258.999097,,
99.8602,1299.443736,,,100.9322,1311.154012,,,107.9633,1309.407956,,,92.786,1290.808917,,,75.5091,1260.122374,,
99.8718,1301.400201,,,100.9305,1312.008088,,,107.9581,1310.733937,,,92.79,1292.06358,,,75.5358,1260.467506,,
99.8755,1300.158144,,,100.9253,1311.862982,,,107.9634,1312.324216,,,92.8043,1291.292687,,,75.5497,1261.400398,,
99.8934,1300.553706,,,100.9312,1312.157974,,,107.9627,1313.421825,,,92.8195,1292.327631,,,75.58,1259.843532,,
99.9012,1299.457044,,,100.9387,1312.182364,,,107.9561,1313.218009,,,92.8271,1292.847369,,,75.6031,1259.53824,,
99.9149,1299.811076,,,100.9377,1311.068399,,,107.9527,1313.668943,,,92.8329,1293.098112,,,75.6329,1259.593819,,
99.9144,1299.66222,,,100.9132,1311.999189,,,107.9521,1311.830104,,,92.8526,1293.024076,,,75.6517,1260.494328,,
99.9274,1299.88264,,,100.9179,1310.869485,,,107.9573,1314.132978,,,92.8432,1291.627643,,,75.6767,1260.577387,,
99.9296,1300.564953,,,100.9318,1312.09362,,,107.9522,1312.717594,,,92.8629,1291.92107,,,75.7014,1259.75042,,
99.9402,1299.386468,,,100.9389,1310.701183,,,107.9552,1312.363315,,,92.8664,1290.842948,,,75.7334,1261.017197,,
99.9653,1299.749276,,,100.9448,1311.522134,,,107.9566,1312.49499,,,92.8748,1291.47817,,,75.7535,1259.54508,,
99.9672,1298.907601,,,100.9425,1310.858773,,,107.9443,1311.611497,,,92.8862,1292.770408,,,75.7851,1260.472038,,
99.9815,1298.261296,,,100.94,1309.83174,,,107.9457,1313.176479,,,92.897,1292.664112,,,75.8092,1258.730308,,
99.9901,1297.916288,,,100.9362,1311.123071,,,107.9491,1312.815361,,,92.9035,1292.511383,,,75.8232,1258.919293,,
99.9923,1296.892097,,,100.9256,1310.050759,,,107.9535,1314.085763,,,92.9167,1291.771967,,,75.8476,1258.96519,,
100.0006,1298.458109,,,100.927,1312.01674,,,107.947,1313.719495,,,92.9179,1292.410402,,,75.881,1258.308832,,
100.0086,1299.256977,,,100.9212,1311.890215,,,107.9521,1314.308779,,,92.9225,1292.543272,,,75.8973,1259.518753,,
100.0137,1299.086079,,,100.9246,1313.597873,,,107.9464,1313.711214,,,92.9363,1292.988232,,,75.9255,1259.114787,,
100.014,1299.054767,,,100.9184,1313.934106,,,107.9468,1314.059066,,,92.9428,1291.997578,,,75.962,1259.121502,,
100.034,1299.342879,,,100.9261,1314.443832,,,107.9451,1313.097581,,,92.946,1292.733492,,,75.9835,1258.80488,,
100.0391,1299.49845,,,100.9199,1314.793868,,,107.9428,1313.86831,,,92.9603,1293.363152,,,75.9968,1260.232007,,
100.0445,1300.461129,,,100.9099,1314.382032,,,,,,,92.9767,1293.226821,,,76.0243,1259.91625,,
100.0505,1301.267331,,,100.9192,1314.958297,,,,,,,92.9822,1294.074841,,,76.0543,1260.183762,,
100.0547,1300.696216,,,100.9127,1313.274906,,,,,,,92.9843,1293.111667,,,76.0797,1259.448095,,
100.0728,1301.112707,,,100.8904,1314.440454,,,,,,,92.9853,1294.740756,,,76.1061,1258.164632,,
100.0868,1300.670714,,,100.8965,1313.330485,,,,,,,92.9853,1293.854544,,,76.1196,1259.729903,,
100.0858,1300.607513,,,100.8966,1313.258261,,,,,,,93.0013,1294.389691,,,76.1531,1259.664106,,
100.0934,1300.302468,,,100.8941,1313.728889,,,,,,,93.013,1292.758666,,,76.178,1260.241277,,
100.1112,1299.993427,,,100.895,1313.696918,,,,,,,93.0082,1292.320792,,,76.2039,1259.338832,,
100.1193,1300.182411,,,100.9005,1315.419407,,,,,,,93.0231,1293.622671,,,76.2165,1259.641405,,
100.1252,1300.753896,,,100.8901,1315.210853,,,,,,,93.0333,1293.983912,,,76.2369,1260.383788,,
100.1346,1301.622269,,,100.8886,1316.564561,,,,,,,93.0398,1293.873126,,,76.2665,1257.532542,,
100.1458,1302.007777,,,100.9049,1315.464521,,,,,,,93.0349,1292.176839,,,76.2914,1257.426905,,
100.1587,1302.169899,,,100.8956,1314.193336,,,,,,,93.0363,1292.950163,,,76.3084,1257.266555,,
100.1515,1302.255801,,,100.8964,1315.013628,,,,,,,93.0485,1292.347984,,,76.3395,1258.115481,,
100.17,1302.71341,,,100.8946,1315.128164,,,,,,,93.0623,1293.199629,,,76.3749,1256.488575,,
100.1747,1303.5728,,,100.887,1316.280446,,,,,,,93.0727,1293.067542,,,76.3878,1258.907262,,
100.1863,1304.055829,,,100.8876,1315.531471,,,,,,,93.076,1293.500513,,,76.4109,1258.916326,,
100.202,1304.161178,,,100.8988,1316.659239,,,,,,,93.0788,1295.245704,,,76.427,1258.67201,,
100.2,1303.454515,,,100.8912,1314.561706,,,,,,,93.0946,1294.889612,,,76.4555,1259.364747,,
100.2288,1303.871871,,,100.879,1315.02434,,,,,,,93.1134,1297.224828,,,76.4716,1259.39573,,
100.2405,1302.500612,,,100.8885,1313.906131,,,,,,,93.1033,1297.208348,,,76.5075,1261.281989,,
100.2415,1302.957437,,,100.88,1313.203053,,,,,,,93.1151,1299.607671,,,76.5305,1260.763776,,
100.2384,1302.511694,,,100.8808,1314.587497,,,,,,,93.1242,1298.42898,,,76.5438,1262.987175,,
100.2527,1302.486562,,,100.8935,1314.931723,,,,,,,93.138,1298.45127,,,76.5742,1262.021941,,
100.2705,1303.224166,,,100.8882,1315.224119,,,,,,,93.1408,1299.525518,,,76.5912,1262.285292,,
100.2583,1302.940545,,,100.8731,1314.122555,,,,,,,93.1489,1297.887901,,,76.6123,1261.692794,,
100.2786,1302.936796,,,100.8777,1315.331692,,,,,,,93.1573,1298.29199,,,76.6217,1262.63236,,
100.2898,1302.451213,,,100.8857,1314.371444,,,,,,,93.1644,1297.320536,,,76.6438,1264.09084,,
100.2855,1303.406558,,,100.8839,1315.526816,,,,,,,93.1691,1297.298617,,,76.6809,1263.250443,,
100.3034,1302.750819,,,100.9021,1314.769848,,,,,,,93.1853,1297.296557,,,76.6946,1264.649677,,
100.3059,1302.950351,,,100.8869,1314.021944,,,,,,,93.1896,1297.164099,,,76.732,1263.327569,,
100.3139,1303.782632,,,100.8841,1314.986931,,,,,,,93.1942,1298.042566,,,76.7452,1264.242662,,
100.3213,1303.337796,,,100.8788,1313.285371,,,,,,,93.2029,1297.116225,,,76.7637,1264.489492,,
100.3397,1303.882583,,,100.8813,1314.122143,,,,,,,93.2081,1299.847455,,,76.7891,1265.287206,,
100.3494,1302.69796,,,100.8838,1312.873412,,,,,,,93.2125,1298.365244,,,76.8087,1264.683626,,
100.3554,1303.309162,,,100.8808,1313.349066,,,,,,,93.2131,1299.388034,,,76.828,1264.282379,,
100.3574,1303.251523,,,100.8546,1312.571993,,,,,,,93.2299,1299.534047,,,76.8501,1265.220668,,
100.3702,1303.933012,,,100.8626,1312.527744,,,,,,,93.2332,1298.16184,,,76.8743,1264.033943,,
100.3738,1304.144821,,,100.8703,1312.693492,,,,,,,93.2385,1297.962308,,,76.8917,1265.148692,,
100.3869,1304.096452,,,100.8777,1311.125008,,,,,,,93.2474,1297.575646,,,76.9309,1264.944422,,
100.3927,1304.770196,,,100.8641,1311.795167,,,,,,,93.2588,1298.377357,,,76.9453,1264.03485,,
100.3981,1304.326802,,,100.8727,1310.33166,,,,,,,93.2695,1296.547953,,,76.9651,1263.999376,,
100.3953,1305.943242,,,100.8766,1311.060653,,,,,,,93.2645,1297.584669,,,76.9874,1263.79935,,
100.4165,1305.096912,,,100.8654,1311.555383,,,,,,,93.2772,1297.176336,,,76.9963,1265.07894,,
100.429,1305.954737,,,100.8669,1311.520033,,,,,,,93.2944,1296.925469,,,77.0176,1264.794289,,
100.4304,1305.656284,,,100.8675,1311.518756,,,,,,,93.3004,1296.766066,,,77.0349,1265.491146,,
100.4544,1305.485263,,,100.8679,1311.890215,,,,,,,93.3013,1296.807225,,,77.0611,1265.722896,,
100.4562,1305.741651,,,100.8624,1312.90254,,,,,,,93.3106,1296.565916,,,77.0857,1268.037636,,
100.453,1305.658344,,,100.8622,1311.125914,,,,,,,93.3121,1294.770544,,,77.0924,1268.512795,,
100.4717,1306.882314,,,100.8707,1311.291909,,,,,,,93.3122,1296.337998,,,77.1194,1269.599033,,
100.4708,1305.227186,,,100.8642,1310.396798,,,,,,,93.324,1296.128414,,,77.1406,1270.496575,,
100.4855,1304.924861,,,100.8634,1311.084755,,,,,,,93.3181,1295.495788,,,77.1582,1269.795598,,
100.4872,1306.003106,,,100.8737,1310.893752,,,,,,,93.3336,1294.33267,,,77.1864,1269.667013,,
100.4827,1306.04513,,,100.8667,1310.18091,,,,,,,93.3459,1294.416265,,,77.2074,1269.45574,,
100.4994,1306.866452,,,100.862,1310.087756,,,,,,,93.3521,1295.125358,,,77.2125,1270.231,,
100.5171,1306.146647,,,100.8605,1308.894481,,,,,,,93.3654,1294.149907,,,77.2377,1268.245036,,
100.5184,1307.485812,,,100.8533,1308.917718,,,,,,,93.3594,1295.42447,,,77.2649,1268.083409,,
100.5297,1306.157112,,,100.8555,1307.743518,,,,,,,93.3664,1294.501261,,,77.2746,1267.968502,,
100.5417,1305.457536,,,100.8541,1308.042588,,,,,,,93.3844,1294.836217,,,77.3022,1267.200452,,
100.5459,1306.7246,,,100.8571,1308.843022,,,,,,,93.3863,1294.358462,,,77.3156,1267.992892,,
100.556,1307.675002,,,100.8495,1308.744101,,,,,,,93.3795,1295.529695,,,77.3458,1267.186526,,
100.555,1307.017368,,,100.8466,1308.348787,,,,,,,93.4162,1296.003578,,,77.3514,1269.480872,,
100.5786,1306.43105,,,100.8561,1307.210678,,,,,,,93.398,1295.416478,,,77.3671,1268.607596,,
100.591,1306.792704,,,100.8572,1307.228641,,,,,,,93.4027,1295.718144,,,77.3928,1269.928551,,
100.5892,1305.56276,,,100.8521,1306.650152,,,,,,,93.4325,1294.679368,,,77.418,1270.277844,,
100.6003,1305.576439,,,100.8531,1307.192756,,,,,,,93.4151,1296.1657,,,77.4388,1271.32177,,
100.6001,1305.696248,,,100.8399,1306.412346,,,,,,,93.4342,1295.902555,,,77.4454,1271.987397,,
100.6132,1306.579494,,,100.8448,1305.265626,,,,,,,93.4433,1296.825023,,,77.4694,1270.98978,,
100.6241,1307.367774,,,100.8595,1306.854463,,,,,,,93.4415,1296.781681,,,77.4966,1272.166823,,
100.624,1307.567429,,,100.8441,1307.49743,,,,,,,93.4505,1296.709334,,,77.5191,1271.644984,,
100.6404,1306.51514,,,100.8498,1308.459821,,,,,,,93.4747,1297.793759,,,77.5316,1272.624432,,
100.6486,1305.504462,,,100.8451,1308.572173,,,,,,,93.4792,1296.642631,,,77.5617,1272.201884,,
100.6513,1306.695307,,,100.8524,1310.33887,,,,,,,93.4699,1297.900014,,,77.5735,1271.955673,,
100.6735,1306.0757,,,100.8513,1309.407174,,,,,,,93.4784,1297.33306,,,77.5913,1272.517394,,
100.6817,1307.173557,,,100.8521,1309.921638,,,,,,,93.4753,1298.133082,,,77.6163,1271.907181,,
100.6687,1307.442346,,,100.8444,1310.307929,,,,,,,93.481,1298.448056,,,77.6202,1274.103017,,
100.6906,1307.036979,,,100.8419,1309.417226,,,,,,,93.4903,1298.667034,,,77.6354,1273.092999,,
100.7034,1306.967062,,,100.8418,1309.3099,,,,,,,93.5009,1298.282308,,,77.6618,1273.292119,,
100.7085,1306.95804,,,100.8345,1308.319617,,,,,,,93.5074,1297.160886,,,77.677,1272.775306,,
100.7103,1308.301984,,,100.8377,1309.497196,,,,,,,93.509,1297.98711,,,77.6859,1274.289241,,
100.7076,1307.713689,,,100.832,1308.732359,,,,,,,93.5172,1298.288241,,,77.7173,1274.047026,,
100.7268,1308.699728,,,100.8427,1309.125489,,,,,,,93.5209,1298.650801,,,77.7204,1274.7115,,
100.732,1308.035626,,,100.8435,1309.467284,,,,,,,93.5363,1297.420775,,,77.7392,1275.862381,,
100.7452,1309.144688,,,100.8537,1309.635339,,,,,,,93.5416,1299.299948,,,77.762,1275.228848,,
100.766,1309.148973,,,100.8347,1309.742748,,,,,,,93.5436,1299.485925,,,77.774,1276.964975,,
100.762,1309.53819,,,100.8297,1309.237965,,,,,,,93.5614,1298.380323,,,77.7934,1276.285917,,
100.7633,1311.183924,,,100.8346,1309.864782,,,,,,,93.5539,1298.699664,,,77.8059,1276.031054,,
100.7661,1309.859879,,,100.8336,1308.855423,,,,,,,93.5708,1297.74436,,,77.8281,1276.336098,,
100.7745,1310.04289,,,100.8342,1309.224287,,,,,,,93.5809,1299.805926,,,77.8409,1277.582646,,
100.7936,1308.93292,,,100.8437,1308.553098,,,,,,,93.5791,1298.731018,,,77.8615,1277.952828,,
100.8008,1308.022359,,,100.8385,1308.511815,,,,,,,93.5857,1299.450823,,,77.8844,1278.566213,,
100.8076,1307.911408,,,100.8301,1309.891356,,,,,,,93.5898,1298.285522,,,77.895,1279.330556,,
100.8256,1307.996568,,,100.8395,1310.03399,,,,,,,93.5982,1299.314245,,,77.913,1277.538026,,
100.8218,1307.496524,,,100.8364,1311.064773,,,,,,,93.6095,1299.666752,,,77.941,1278.005193,,
100.8362,1307.730086,,,100.8185,1311.181493,,,,,,,93.6156,1298.668352,,,77.9499,1278.120223,,
100.8409,1307.905104,,,100.8345,1311.877196,,,,,,,93.6289,1300.081924,,,77.9716,1278.573176,,
100.8495,1308.576952,,,100.8372,1313.080277,,,,,,,93.6332,1300.683609,,,77.986,1278.975618,,
100.8549,1308.578765,,,100.8312,1314.373792,,,,,,,93.6298,1301.950798,,,78.0018,1279.554436,,
100.868,1309.179791,,,100.8385,1314.992616,,,,,,,93.6462,1301.74212,,,78.0243,1280.54369,,
100.8578,1309.405237,,,100.8279,1314.128611,,,,,,,93.6462,1301.88978,,,78.0438,1280.274118,,
100.866,1310.42193,,,100.8188,1314.494632,,,,,,,93.6543,1303.21399,,,78.0594,1282.051939,,
100.8874,1309.418627,,,100.8222,1312.666135,,,,,,,93.6533,1301.827362,,,78.0836,1280.565896,,
100.8823,1310.945087,,,100.8157,1312.23782,,,,,,,93.6473,1303.06501,,,78.0954,1280.775357,,
100.8994,1310.27155,,,100.8192,1311.181246,,,,,,,93.6673,1301.688312,,,78.1082,1279.274318,,
100.9008,1309.52723,,,100.834,1311.785361,,,,,,,93.671,1301.798358,,,78.1177,1279.48246,,
100.8999,1309.725732,,,100.8333,1311.843536,,,,,,,93.6855,1301.333622,,,78.1447,1279.155538,,
100.9025,1308.715961,,,100.8209,1311.110546,,,,,,,93.6875,1302.352827,,,78.1642,1277.182429,,
100.9164,1308.572956,,,100.8227,1312.007058,,,,,,,93.6921,1301.250192,,,78.1657,1278.232823,,
100.9269,1308.387226,,,100.816,1312.974146,,,,,,,93.7045,1301.343716,,,78.1891,1276.618442,,
100.9363,1310.577501,,,100.8062,1315.028872,,,,,,,93.6942,1300.61188,,,78.203,1276.896624,,
100.9537,1310.158044,,,100.8203,1314.693793,,,,,,,93.7098,1299.33604,,,78.2339,1275.47918,,
100.957,1311.274728,,,100.8115,1315.698743,,,,,,,93.7188,1300.355863,,,78.2423,1275.539414,,
100.9697,1310.714738,,,100.8137,1316.42477,,,,,,,93.7209,1299.209391,,,78.2507,1275.258636,,
100.973,1311.406033,,,100.8041,1317.397131,,,,,,,93.733,1299.515589,,,78.2747,1274.199219,,
100.9751,1311.157885,,,100.816,1318.01373,,,,,,,93.7345,1299.061071,,,78.2863,1275.358216,,
100.9871,1310.450069,,,100.8105,1317.331211,,,,,,,93.7434,1299.845642,,,78.303,1274.000223,,
100.9886,1310.126732,,,100.8101,1317.107824,,,,,,,93.759,1299.705439,,,78.3185,1274.449303,,
100.9921,1310.165542,,,100.8063,1315.672046,,,,,,,93.7636,1299.131482,,,78.3321,1274.22258,,
101.0089,1311.697894,,,100.81,1315.820778,,,,,,,93.7652,1300.521734,,,78.3333,1274.66342,,
101.0162,1309.829968,,,100.8032,1314.509711,,,,,,,93.773,1299.682738,,,78.3603,1274.371806,,
101.0308,1309.787903,,,100.8003,1314.641016,,,,,,,93.7606,1300.799422,,,78.3714,1274.721058,,
101.0186,1309.475895,,,100.7997,1313.822289,,,,,,,93.7742,1299.281614,,,78.3786,1275.77376,,
101.0364,1310.456249,,,100.8069,1313.755586,,,,,,,93.7832,1300.172976,,,78.3992,1275.618353,,
101.0464,1311.29743,,,100.8065,1313.468752,,,,,,,93.7942,1299.390341,,,78.4094,1278.175967,,
101.0592,1310.553646,,,100.7992,1312.912099,,,,,,,93.8078,1298.262079,,,78.4195,1277.650626,,
101.0713,1310.916453,,,100.7972,1314.201082,,,,,,,93.7993,1299.486955,,,78.4422,1277.263428,,
101.0724,1309.787244,,,100.8036,1313.879804,,,,,,,93.8165,1297.831292,,,78.4484,1277.708924,,
101.0761,1312.17808,,,100.8051,1314.543372,,,,,,,93.825,1298.696204,,,78.4683,1278.130812,,
101.0886,1311.485219,,,100.8034,1314.766882,,,,,,,93.8228,1297.514134,,,78.4881,1279.012121,,
101.0902,1310.579314,,,100.8085,1315.868364,,,,,,,93.8265,1298.370682,,,78.5021,1278.224459,,
101.0911,1312.351696,,,100.8045,1316.111979,,,,,,,93.8317,1299.168891,,,78.5123,1279.105109,,
101.0927,1311.003262,,,100.803,1315.54927,,,,,,,93.8317,1298.837437,,,78.5171,1278.55307,,
101.1069,1311.375462,,,100.798,1316.624548,,,,,,,93.8398,1298.819639,,,78.5279,1278.900922,,
101.1131,1310.620308,,,100.8042,1315.456528,,,,,,,93.8432,1298.219231,,,78.5469,1276.685516,,
101.113,1311.491564,,,100.8038,1317.197187,,,,,,,93.8523,1298.578578,,,78.5583,1277.342614,,
101.1311,1310.80064,,,100.8089,1315.755228,,,,,,,93.8416,1298.013643,,,78.5791,1277.933093,,
101.1406,1311.106797,,,100.8116,1315.554955,,,,,,,93.8422,1299.202428,,,78.5939,1277.612062,,
101.1418,1312.39269,,,100.8086,1314.691444,,,,,,,93.8533,1298.151416,,,78.6059,1278.707982,,
101.1425,1311.409246,,,100.8244,1313.890104,,,,,,,93.8628,1298.384196,,,78.6204,1278.123725,,
101.1403,1313.562152,,,100.817,1313.412761,,,,,,,93.8678,1298.15088,,,78.6339,1279.162872,,
101.1456,1311.869821,,,100.8166,1311.42927,,,,,,,93.8703,1297.27641,,,78.6473,1278.47648,,
101.1552,1312.878809,,,100.8182,1312.113602,,,,,,,93.874,1298.148944,,,78.6718,1280.519176,,
101.1693,1311.410441,,,100.8035,1311.861458,,,,,,,93.8988,1297.040005,,,78.6721,1281.242895,,
101.1611,1310.995887,,,100.8202,1312.640467,,,,,,,93.8928,1296.97528,,,78.692,1280.975136,,
101.1732,1311.114296,,,100.8111,1311.594976,,,,,,,93.8929,1297.057185,,,78.6993,1281.858217,,
101.182,1310.51739,,,100.7937,1310.411506,,,,,,,93.9053,1295.698656,,,78.7267,1281.847793,,
101.1819,1312.657236,,,100.804,1310.835207,,,,,,,94.017,1245.928768,,,78.7308,1283.741675,,
101.2041,1311.871634,,,100.8069,1308.785754,,,,,,,94.0163,1253.617306,,,78.7411,1283.147612,,
101.2013,1312.556131,,,100.7947,1309.287858,,,,,,,94.0175,1261.800203,,,78.7614,1284.5995,,
101.2149,1311.735303,,,100.7952,1308.57514,,,,,,,94.0075,1266.110588,,,78.7796,1284.322554,,
101.2073,1312.731396,,,100.7981,1310.006263,,,,,,,94.0106,1271.377349,,,78.7828,1284.483151,,
101.2388,1312.52865,,,100.7916,1310.773283,,,,,,,94.0125,1276.081112,,,78.8078,1283.893744,,
101.258,1312.74186,,,100.7952,1311.51991,,,,,,,94.0061,1278.730148,,,78.8156,1283.930742,,
101.25,1312.625264,,,100.803,1313.286401,,,,,,,94.0021,1280.736753,,,78.8298,1284.959217,,
101.2677,1312.68315,,,100.8074,1312.57327,,,,,,,94.0018,1281.059472,,,78.8466,1283.8998,,
101.2657,1313.528863,,,100.8017,1314.604142,,,,,,,94.0208,1282.460808,,,78.8499,1284.918182,,
101.282,1313.793655,,,100.7952,1313.453137,,,,,,,93.9996,1282.429455,,,78.8733,1284.264008,,
101.2996,1314.408606,,,100.7989,1313.066104,,,,,,,94.0059,1283.715595,,,78.8841,1285.356303,,
101.2971,1313.098735,,,100.7952,1311.935618,,,,,,,94.0086,1285.928983,,,78.8942,1285.257917,,
101.3134,1313.260321,,,100.7998,1311.71495,,,,,,,94.0147,1286.460339,,,78.9049,1283.90907,,
101.3199,1313.584071,,,100.804,1311.988889,,,,,,,94.0229,1287.950049,,,78.9181,1284.538483,,
101.3229,1313.545878,,,100.8027,1311.411595,,,,,,,94.0239,1287.192793,,,78.9325,1284.239247,,
101.328,1314.731573,,,100.8076,1311.218655,,,,,,,94.0307,1289.466415,,,78.9415,1285.840609,,
101.3244,1314.411573,,,100.8081,1311.824584,,,,,,,94.0381,1289.292427,,,78.9665,1284.185976,,
101.3337,1314.545596,,,100.7986,1312.953628,,,,,,,94.0442,1289.072749,,,78.9688,1284.996586,,
101.3443,1314.090954,,,100.7841,1312.278196,,,,,,,94.0469,1289.413143,,,78.9853,1284.723965,,
101.3386,1314.912524,,,100.7966,1313.915401,,,,,,,94.0584,1289.104102,,,79.0015,1285.283708,,
101.3529,1315.54037,,,100.7902,1314.066564,,,,,,,94.0587,1289.760871,,,79.0034,1284.376361,,
101.3653,1315.127134,,,100.7801,1313.499858,,,,,,,94.0573,1290.920734,,,79.021,1283.827948,,
101.3698,1315.059814,,,100.7826,1314.020791,,,,,,,94.0788,1292.568528,,,79.0296,1284.561431,,
101.3728,1314.960892,,,100.7903,1313.430848,,,,,,,94.0854,1291.766034,,,79.0494,1284.489578,,
101.3921,1315.448659,,,100.7913,1314.871365,,,,,,,94.0752,1292.298338,,,79.0596,1286.344526,,
101.3895,1315.112179,,,100.7866,1313.38903,,,,,,,94.0837,1291.619774,,,79.0693,1285.035684,,
101.3995,1316.274266,,,100.7942,1313.914,,,,,,,94.0921,1292.074169,,,79.0768,1286.650724,,
101.4026,1315.514579,,,100.7835,1314.297449,,,,,,,94.0949,1291.816463,,,79.0983,1287.107303,,
101.4008,1314.841454,,,100.7934,1314.08292,,,,,,,94.1008,1292.147958,,,79.1114,1286.62312,,
101.4246,1315.626932,,,100.7915,1313.225384,,,,,,,94.1052,1292.518511,,,79.1159,1287.540026,,
101.4187,1315.642258,,,100.7863,1313.562647,,,,,,,94.1084,1292.04401,,,79.1306,1286.357669,,
101.4122,1315.194084,,,100.7825,1313.330897,,,,,,,94.1156,1293.725959,,,79.1532,1287.663832,,
101.4309,1314.672616,,,100.7807,1312.492147,,,,,,,94.1263,1293.700415,,,79.1795,1287.27717,,
101.4476,1314.855008,,,100.7742,1314.588156,,,,,,,94.1209,1294.714718,,,79.1754,1287.58411,,
101.4517,1313.084809,,,100.7728,1313.609986,,,,,,,94.1322,1293.141826,,,79.1852,1287.276388,,
101.4552,1314.170264,,,100.7712,1314.285707,,,,,,,94.141,1292.26649,,,79.1998,1286.576029,,
101.4554,1312.973116,,,100.7752,1315.012104,,,,,,,94.1605,1292.655872,,,79.2137,1286.19427,,
101.4694,1311.743172,,,100.7753,1314.645424,,,,,,,94.1621,1290.830217,,,79.2236,1285.00874,,
101.4816,1312.620238,,,100.7577,1314.874455,,,,,,,94.1567,1291.630898,,,79.2346,1285.568606,,
101.4965,1311.067987,,,100.7761,1313.49236,,,,,,,94.1743,1291.415752,,,79.2534,1285.153681,,
101.4846,1311.947483,,,100.7743,1313.64274,,,,,,,94.1724,1292.253183,,,79.2636,1286.77968,,
101.5021,1311.450282,,,100.7781,1313.874778,,,,,,,94.1775,1291.54858,,,79.269,1282.789296,,
101.5128,1312.479911,,,100.7688,1314.16289,,,,,,,94.1858,1292.064116,,,79.2882,1282.086012,,
101.5105,1312.333527,,,100.7649,1314.477493,,,,,,,94.1951,1291.280822,,,79.2871,1282.857399,,
101.5261,1313.00072,,,100.7625,1313.639114,,,,,,,94.1997,1290.412037,,,79.3014,1283.058332,,
101.5288,1313.225384,,,100.7677,1313.86044,,,,,,,94.196,1290.171635,,,79.3186,1284.512568,,
101.5347,1312.111294,,,100.7669,1312.295088,,,,,,,94.2087,1288.798192,,,79.3287,1283.837877,,
101.5363,1311.982297,,,100.7672,1313.524866,,,,,,,94.1972,1289.783408,,,79.3353,1286.354455,,
101.541,1311.313827,,,100.7689,1313.54629,,,,,,,94.2111,1289.26367,,,79.3445,1286.276834,,
101.5418,1311.373526,,,100.7764,1313.03953,,,,,,,94.234,1290.176167,,,79.3539,1286.436361,,
101.5454,1311.400759,,,100.7643,1311.865701,,,,,,,94.2311,1289.258108,,,79.3531,1286.012948,,
101.5556,1310.580591,,,100.7633,1312.912099,,,,,,,94.2308,1288.646741,,,79.3711,1285.84889,,
101.5559,1312.466109,,,100.7609,1313.028942,,,,,,,94.2318,1288.009212,,,79.388,1286.77004,,
101.5603,1312.332332,,,100.7624,1311.564282,,,,,,,94.2497,1286.950866,,,79.3958,1286.162422,,
101.5817,1313.114473,,,100.7596,1312.456303,,,,,,,94.2573,1288.587413,,,79.4039,1287.208037,,
101.5814,1313.07488,,,100.7552,1312.046404,,,,,,,94.2618,1288.620579,,,79.4168,1286.9074,,
