Time,,,ueWrenA1,ueWrenA2,ueWrenB1,ueWrenB2,Pressure,EX1629_TIME_252,
ID,,,EX1629_25200,EX1629_25201,EX1629_25202,EX1629_25203,EX1629_25247,EX1629_TIME_252,
Unit,,,uStrain,uStrain,uStrain,uStrain,psi,s,
RangeMax,,,1706,1706,1706,1706,9500,1100,
RangeMin,,,-1706,-1706,-1706,-1706,-9500,-210,
ThreeFactorial,,,0,0,0,0,0,0,
TwoFactorial,,,0,0,0,0,0,0,
PrefixGain,,,1,1,1,1,1,1,
PrefixOffset,,,0,0,0,0,0,0,
Slope,,,1,1,1,1,1,1,
Offset,,,0,0,0,0,0,0,
ZeroValue,,,-0.186857,-1.42384,1.06115,-1.25018,-119.155,107.636,
Datetime,Second,Time,,,,,,,
2/6/2020 15:19,55.045,418.2,-705.0687,-765.4939,566.6891,810.1186,1717.3937,539.672,5275
2/6/2020 15:19,55.053,418.208,-698.4789,-756.8927,556.2054,801.7731,1781.2873,539.68,5276
2/6/2020 15:19,55.061,418.216,-704.5002,-764.6576,566.1428,809.5959,1731.2439,539.688,5277
2/6/2020 15:19,55.069,418.224,-698.6155,-757.229,556.1929,801.6929,1766.1733,539.696,5278
2/6/2020 15:19,55.077,418.232,-702.7981,-762.3171,563.6331,807.5601,1747.5666,539.704,5279
2/6/2020 15:19,55.085,418.24,-699.1771,-757.8378,556.7706,802.0529,1745.2873,539.712,5280
2/6/2020 15:19,55.093,418.248,-699.8559,-758.42,558.9761,804.0116,1765.299,539.72,5281
2/6/2020 15:19,55.101,418.256,-699.4952,-758.3081,556.9008,802.1725,1726.232,539.728,5282
2/6/2020 15:19,55.109,418.264,-696.9083,-754.646,554.5908,800.4744,1779.5158,539.736,5283
2/6/2020 15:19,55.117,418.272,-701.1598,-760.0266,559.0033,804.1005,1716.8465,539.744,5284
2/6/2020 15:19,55.125,418.28,-695.5877,-753.0983,552.3891,798.7795,1781.6292,539.752,5285
2/6/2020 15:19,55.133,418.288,-702.642,-761.6748,561.0009,805.6566,1713.639,539.76,5286
2/6/2020 15:19,55.141,418.296,-694.2786,-751.4917,550.0999,797.2476,1776.9316,539.768,5287
2/6/2020 15:19,55.149,418.304,-702.7566,-761.3625,560.47,805.4242,1721.7579,539.776,5288
2/6/2020 15:19,55.157,418.312,-695.0614,-752.2134,550.3091,798.0099,1758.3969,539.784,5289
2/6/2020 15:19,55.165,418.32,-701.6078,-759.5073,558.0115,803.7218,1730.9271,539.792,5290
2/6/2020 15:19,55.173,418.328,-696.2165,-753.5203,551.3541,799.2424,1737.7419,539.8,5291
2/6/2020 15:19,55.181,418.336,-699.466,-756.6041,554.2958,801.1301,1756.9913,539.808,5292
2/6/2020 15:19,55.189,418.344,-697.8869,-755.5768,553.4889,801.2016,1716.5222,539.816,5293
2/6/2020 15:19,55.197,418.352,-698.1584,-754.7021,552.0259,799.4325,1761.0353,539.824,5294
2/6/2020 15:19,55.205,418.36,-700.6223,-758.5801,557.431,804.0609,1697.2371,539.832,5295
2/6/2020 15:19,55.213,418.368,-697.0656,-753.1625,550.5102,798.0928,1770.6831,539.84,5296
2/6/2020 15:19,55.221,418.376,-701.3966,-759.3197,558.3065,804.5884,1695.3591,539.848,5297
2/6/2020 15:19,55.229,418.384,-695.6222,-751.5101,548.4523,796.4039,1772.0984,539.856,5298
2/6/2020 15:19,55.237,418.392,-701.6311,-759.381,558.5314,804.5814,1702.4816,539.864,5299
2/6/2020 15:19,55.245,418.4,-694.3544,-750.3165,547.1338,795.2252,1763.7619,539.872,5300
2/6/2020 15:19,55.253,418.408,-700.3806,-757.386,556.2283,802.5846,1721.736,539.88,5301
2/6/2020 15:19,55.261,418.416,-694.0776,-750.0445,546.968,794.8927,1744.336,539.888,5302
2/6/2020 15:19,55.269,418.424,-699.4163,-756.0032,554.6737,801.1777,1742.7788,539.896,5303
2/6/2020 15:19,55.277,418.432,-696.6097,-753.1562,550.9551,798.2976,1734.0128,539.904,5304
2/6/2020 15:19,55.285,418.44,-698.1227,-754.1387,552.0729,799.2712,1764.3063,539.912,5305
2/6/2020 15:19,55.293,418.448,-698.0292,-754.873,552.8676,800.1725,1716.9745,539.92,5306
2/6/2020 15:19,55.301,418.456,-696.2118,-751.4598,548.3276,796.2065,1777.6688,539.928,5307
2/6/2020 15:19,55.309,418.464,-699.2278,-756.1732,554.5801,801.745,1710.5874,539.936,5308
2/6/2020 15:19,55.317,418.472,-694.6544,-749.4718,545.4,794.0322,1787.9716,539.944,5309
2/6/2020 15:19,55.325,418.48,-699.4906,-756.4512,554.7501,802.2657,1711.6874,539.952,5310
2/6/2020 15:19,55.333,418.488,-693.8974,-748.4724,543.5092,792.8661,1784.0372,539.96,5311
2/6/2020 15:19,55.341,418.496,-700.1697,-756.5886,555.0644,802.7748,1718.2699,539.968,5312
2/6/2020 15:19,55.349,418.504,-694.286,-748.8486,543.603,793.3343,1770.9467,539.976,5313
2/6/2020 15:19,55.357,418.512,-699.1121,-754.9812,553.0308,801.4437,1735.5897,539.984,5314
2/6/2020 15:19,55.365,418.52,-695.7699,-750.5096,545.3263,795.1772,1755.9604,539.992,5315
2/6/2020 15:19,55.373,418.528,-698.1787,-753.2107,550.8915,799.9739,1754.3589,540,5316
2/6/2020 15:19,55.381,418.536,-697.4051,-752.402,547.3951,796.9134,1736.2017,540.008,5317
2/6/2020 15:19,55.389,418.544,-696.1332,-750.4671,547.0679,797.1443,1767.8926,540.016,5318
2/6/2020 15:19,55.397,418.552,-698.4347,-753.5064,548.703,798.2941,1723.248,540.024,5319
2/6/2020 15:19,55.405,418.56,-694.4059,-748.0979,543.7632,794.7862,1783.3372,540.032,5320
2/6/2020 15:19,55.413,418.568,-699.5106,-754.6698,550.2501,799.9125,1713.0263,540.04,5321
2/6/2020 15:19,55.421,418.576,-693.6056,-747.0544,541.9172,793.4323,1788.6957,540.048,5322
2/6/2020 15:19,55.429,418.584,-699.9657,-755.0386,550.9395,800.4883,1718.3754,540.056,5323
2/6/2020 15:19,55.437,418.592,-693.2124,-746.4458,540.7892,792.6486,1783.7094,540.064,5324
2/6/2020 15:19,55.445,418.6,-699.8178,-754.6276,550.5132,800.4409,1727.5725,540.072,5325
2/6/2020 15:19,55.453,418.608,-693.7447,-747.0975,540.9423,792.8449,1770.8456,540.08,5326
2/6/2020 15:19,55.461,418.616,-698.9168,-753.313,549.0974,799.4059,1744.4699,540.088,5327
2/6/2020 15:19,55.469,418.624,-695.0991,-748.5968,542.6253,794.3653,1750.596,540.096,5328
2/6/2020 15:19,55.477,418.632,-697.463,-751.3949,546.9923,797.7776,1759.5865,540.104,5329
2/6/2020 15:19,55.485,418.64,-696.9289,-750.7471,544.8842,796.1829,1733.9812,540.112,5330
2/6/2020 15:19,55.493,418.648,-695.583,-748.4936,543.6967,795.3803,1776.179,540.12,5331
2/6/2020 15:19,55.501,418.656,-698.4748,-752.5691,546.7595,797.9481,1720.5658,540.128,5332
2/6/2020 15:19,55.509,418.664,-693.9986,-746.6357,541.1505,793.6176,1782.8238,540.136,5333
2/6/2020 15:19,55.517,418.672,-699.5829,-753.7077,548.0768,798.9813,1712.4431,540.144,5334
2/6/2020 15:19,55.525,418.68,-692.9143,-745.273,539.2296,792.3346,1782.3696,540.152,5335
2/6/2020 15:19,55.533,418.688,-700.2272,-754.0882,548.4896,799.3989,1717.8504,540.16,5336
2/6/2020 15:19,55.541,418.696,-693.0815,-745.4245,539.1585,792.2828,1774.7706,540.168,5337
2/6/2020 15:19,55.549,418.704,-700.1859,-753.6623,548.0252,799.1063,1727.7866,540.176,5338
2/6/2020 15:19,55.557,418.712,-693.3782,-745.725,539.3246,792.7245,1759.7812,540.184,5339
2/6/2020 15:19,55.565,418.72,-699.34,-752.3979,546.3929,798.0722,1745.827,540.192,5340
2/6/2020 15:19,55.573,418.728,-694.9416,-747.6874,541.5385,794.6909,1743.2616,540.2,5341
2/6/2020 15:19,55.581,418.736,-698.0592,-750.516,544.0208,796.191,1763.4964,540.208,5342
2/6/2020 15:19,55.589,418.744,-696.8203,-749.8697,543.9543,796.6721,1727.5224,540.216,5343
2/6/2020 15:19,55.597,418.752,-696.0219,-747.7284,540.8943,793.7164,1775.4465,540.224,5344
2/6/2020 15:19,55.605,418.76,-697.9129,-751.1464,545.4059,797.9115,1716.1775,540.232,5345
2/6/2020 15:19,55.613,418.768,-694.5074,-745.8428,538.4531,791.8605,1787.2732,540.24,5346
2/6/2020 15:19,55.621,418.776,-698.709,-751.8194,546.3005,798.6633,1714.3624,540.248,5347
2/6/2020 15:19,55.629,418.784,-693.346,-744.6841,537.1044,790.9586,1788.5463,540.256,5348
2/6/2020 15:19,55.637,418.792,-699.2587,-752.2334,546.8131,799.0079,1721.9088,540.264,5349
2/6/2020 15:19,55.645,418.8,-693.3815,-744.8079,537.0995,790.9815,1780.8243,540.272,5350
2/6/2020 15:19,55.653,418.808,-698.9681,-751.5976,545.7709,798.0781,1737.37,540.28,5351
2/6/2020 15:19,55.661,418.816,-693.4634,-744.9253,537.4482,791.2952,1764.9449,540.288,5352
2/6/2020 15:19,55.669,418.824,-697.8285,-749.7209,543.4803,796.1404,1754.7107,540.296,5353
2/6/2020 15:19,55.677,418.832,-694.5143,-746.1638,539.0218,792.7369,1745.9585,540.304,5354
2/6/2020 15:19,55.685,418.84,-696.2842,-747.6136,540.6314,793.9047,1771.0293,540.312,5355
2/6/2020 15:19,55.693,418.848,-696.0847,-748.1102,541.5776,794.9233,1724.7738,540.32,5356
2/6/2020 15:19,55.701,418.856,-695.0849,-745.8243,538.4371,792.0372,1782.3264,540.328,5357
2/6/2020 15:19,55.709,418.864,-697.8736,-750.3166,544.3018,797.0796,1714.4354,540.336,5358
2/6/2020 15:19,55.717,418.872,-694.2283,-744.7558,536.6983,790.6846,1787.9252,540.344,5359
2/6/2020 15:19,55.725,418.88,-698.6193,-751.2253,545.6597,798.3425,1710.9054,540.352,5360
2/6/2020 15:19,55.733,418.888,-693.9907,-744.5258,536.0298,790.2388,1781.9601,540.36,5361
2/6/2020 15:19,55.741,418.896,-699.0805,-751.5063,546.1134,798.7084,1719.0563,540.368,5362
2/6/2020 15:19,55.749,418.904,-693.6913,-744.3381,535.5147,789.7786,1772.5962,540.376,5363
2/6/2020 15:19,55.757,418.912,-698.587,-750.3805,544.7713,797.9054,1732.5155,540.384,5364
2/6/2020 15:19,55.765,418.92,-694.5294,-745.4656,536.465,790.7211,1756.9778,540.392,5365
2/6/2020 15:19,55.773,418.928,-697.5601,-749.1373,543.1599,796.5069,1750.2041,540.4,5366
2/6/2020 15:19,55.781,418.936,-696.2446,-747.7607,539.3473,793.144,1736.7818,540.408,5367
2/6/2020 15:19,55.789,418.944,-696.2576,-747.4263,540.933,794.6777,1765.2273,540.416,5368
2/6/2020 15:19,55.797,418.952,-697.9697,-749.7938,541.9766,795.1575,1719.5813,540.424,5369
2/6/2020 15:19,55.805,418.96,-694.9709,-745.639,538.442,792.7306,1777.4901,540.432,5370
2/6/2020 15:19,55.813,418.968,-699.0252,-751.0821,543.6235,796.7311,1713.3169,540.44,5371
2/6/2020 15:19,55.821,418.976,-693.685,-743.9674,536.27,790.9799,1782.0521,540.448,5372
2/6/2020 15:19,55.829,418.984,-699.4494,-751.4524,544.4802,797.3364,1712.0637,540.456,5373
2/6/2020 15:19,55.837,418.992,-693.1901,-743.4827,535.0354,789.9925,1779.2056,540.464,5374
2/6/2020 15:19,55.845,419,-699.1602,-751.0463,544.2589,797.0716,1720.5968,540.472,5375
2/6/2020 15:19,55.853,419.008,-693.0191,-743.2878,534.6027,789.6179,1766.199,540.48,5376
2/6/2020 15:19,55.861,419.016,-698.1704,-749.5235,542.6141,796.0029,1737.8017,540.488,5377
2/6/2020 15:19,55.869,419.024,-693.6889,-744.233,535.467,790.0989,1749.9765,540.496,5378
2/6/2020 15:19,55.877,419.032,-696.585,-747.4355,540.4581,794.2588,1754.3823,540.504,5379
2/6/2020 15:19,55.885,419.04,-694.9402,-745.8174,537.1507,791.5756,1731.1068,540.512,5380
2/6/2020 15:19,55.893,419.048,-694.8792,-745.2494,537.8432,792.1966,1770.4239,540.52,5381
2/6/2020 15:19,55.901,419.056,-696.9688,-747.9099,539.6062,793.5765,1716.438,540.528,5382
2/6/2020 15:19,55.909,419.064,-693.2546,-743.2116,535.3609,790.5251,1777.8676,540.536,5383
2/6/2020 15:19,55.917,419.072,-698.3751,-749.6738,541.352,795.151,1711.7813,540.544,5384
2/6/2020 15:19,55.925,419.08,-692.1785,-741.8527,533.6613,789.2182,1780.5795,540.552,5385
2/6/2020 15:19,55.933,419.088,-699.1432,-750.3667,542.5726,796.0283,1713.7251,540.56,5386
2/6/2020 15:19,55.941,419.096,-692.1292,-741.7251,533.4627,789.1034,1770.6214,540.568,5387
2/6/2020 15:19,55.949,419.104,-699.4066,-750.4598,542.6946,795.9972,1722.2948,540.576,5388
2/6/2020 15:19,55.957,419.112,-692.8571,-742.642,534.4782,789.9009,1757.7595,540.584,5389
2/6/2020 15:19,55.965,419.12,-698.8026,-749.3899,541.5434,795.2558,1740.2209,540.592,5390
2/6/2020 15:19,55.973,419.128,-693.9607,-744.1623,536.0565,791.2223,1740.9209,540.6,5391
2/6/2020 15:19,55.981,419.136,-697.8778,-747.9841,539.8337,793.7712,1755.6884,540.608,5392
2/6/2020 15:19,55.989,419.144,-695.9333,-746.684,539.0039,793.5289,1723.032,540.616,5393
2/6/2020 15:19,55.997,419.152,-696.109,-745.8678,537.3901,791.7787,1771.6025,540.624,5394
2/6/2020 15:19,56.005,419.16,-697.4454,-748.3255,540.9966,795.2183,1711.0764,540.632,5395
2/6/2020 15:19,56.013,419.168,-694.717,-743.9557,535.0111,790.0112,1779.7716,540.64,5396
2/6/2020 15:19,56.021,419.176,-698.5916,-749.5716,542.5828,796.3135,1706.684,540.648,5397
2/6/2020 15:19,56.029,419.184,-693.798,-742.926,533.8856,789.1073,1780.2881,540.656,5398
2/6/2020 15:19,56.037,419.192,-699.3073,-750.2848,543.2159,796.8834,1712.0293,540.664,5399
2/6/2020 15:19,56.045,419.2,-693.5865,-742.8977,533.9783,789.2117,1770.7842,540.672,5400
2/6/2020 15:19,56.053,419.208,-699.6304,-750.4421,543.5245,796.8691,1723.2202,540.68,5401
2/6/2020 15:19,56.061,419.216,-694.0228,-743.5837,534.9948,789.9561,1756.5273,540.688,5402
2/6/2020 15:19,56.069,419.224,-698.9733,-749.2151,542.0344,795.6691,1740.8996,540.696,5403
2/6/2020 15:19,56.077,419.232,-695.1984,-745.2486,537.354,791.6719,1737.3471,540.704,5404
2/6/2020 15:19,56.085,419.24,-698.1184,-747.7741,540.2111,794.0302,1758.7068,540.712,5405
2/6/2020 15:19,56.093,419.248,-696.87,-747.214,539.7932,793.858,1715.8936,540.72,5406
2/6/2020 15:19,56.101,419.256,-696.5392,-745.7562,537.6693,791.8206,1774.5893,540.728,5407
2/6/2020 15:19,56.109,419.264,-698.0721,-748.8028,541.9576,795.6022,1708.4521,540.736,5408
2/6/2020 15:19,56.117,419.272,-694.9655,-743.8253,534.9741,789.6428,1780.7934,540.744,5409
2/6/2020 15:20,0.277,423.432,-15.546,-53.1034,32.3817,24.2656,25.6607,544.904,5929
2/6/2020 15:20,0.285,423.44,-13.5084,-50.4303,28.5497,20.9869,153.7399,544.912,5930
2/6/2020 15:20,0.293,423.448,-15.1001,-50.8581,29.1249,23.4694,245.5847,544.92,5931
2/6/2020 15:20,0.301,423.456,-18.2302,-55.7754,34.738,26.2507,541.1634,544.928,5932
2/6/2020 15:20,0.309,423.464,-16.4164,-56.4999,36.4942,26.5659,600.9629,544.936,5933
2/6/2020 15:20,0.317,423.472,-16.4982,-54.2606,32.0174,24.3048,630.039,544.944,5934
2/6/2020 15:20,0.325,423.48,-16.8167,-54.9543,34.0996,26.428,679.4893,544.952,5935
2/6/2020 15:20,0.333,423.488,-10.9001,-47.6686,22.9104,17.5279,687.6374,544.96,5936
2/6/2020 15:20,0.341,423.496,-30.095,-72.1943,57.5148,42.5319,718.126,544.968,5937
2/6/2020 15:20,0.349,423.504,-23.7856,-66.2896,48.7791,33.6919,692.4401,544.976,5938
2/6/2020 15:20,0.357,423.512,-20.5018,-61.4043,42.4879,31.5557,726.318,544.984,5939
2/6/2020 15:20,0.365,423.52,-33.1001,-69.4415,49.1693,42.3865,691.3519,544.992,5940
2/6/2020 15:20,0.373,423.528,-13.8237,-51.4386,27.8556,23.1709,731.6136,545,5941
2/6/2020 15:20,0.381,423.536,-26.2469,-63.3216,40.2196,34.7752,697.2075,545.008,5942
2/6/2020 15:20,0.389,423.544,-18.1756,-57.0926,34.5114,28.3248,729.8486,545.016,5943
2/6/2020 15:20,0.397,423.552,-24.6661,-63.8642,41.6797,34.0118,715.4104,545.024,5944
2/6/2020 15:20,0.405,423.56,-22.7089,-62.2367,40.5143,33.3806,723.5655,545.032,5945
2/6/2020 15:20,0.413,423.568,-27.0971,-66.5383,45.976,37.014,726.7485,545.04,5946
2/6/2020 15:20,0.421,423.576,-67.2209,-104.465,90.5428,82.0765,716.6925,545.048,5947
2/6/2020 15:20,0.429,423.584,-66.8454,-98.1397,80.0929,79.0984,754.5149,545.056,5948
2/6/2020 15:20,0.437,423.592,-30.1075,-79.6741,42.5843,46.1384,724.4476,545.064,5949
2/6/2020 15:20,0.445,423.6,-100.14,-167.7144,117.472,132.6483,796.7739,545.072,5950
2/6/2020 15:20,0.453,423.608,-163.0938,-244.3881,177.2899,210.4994,828.1439,545.08,5951
2/6/2020 15:20,0.461,423.616,-174.6969,-265.3988,170.3197,229.6001,967.8437,545.088,5952
2/6/2020 15:20,0.469,423.624,-242.5097,-349.873,242.602,312.2619,984.7267,545.096,5953
2/6/2020 15:20,0.477,423.632,-257.5912,-368.1197,247.7629,331.8556,1149.9896,545.104,5954
2/6/2020 15:20,0.485,423.64,-303.885,-424.8344,294.2522,387.1408,1149.7467,545.112,5955
2/6/2020 15:20,0.493,423.648,-305.4702,-427.2298,284.3518,390.8607,1272.2968,545.12,5956
2/6/2020 15:20,0.501,423.656,-350.846,-480.2437,331.5266,444.0036,1280.3383,545.128,5957
2/6/2020 15:20,0.509,423.664,-347.9179,-478.9151,320.1328,443.0329,1351.1898,545.136,5958
2/6/2020 15:20,0.517,423.672,-380.6817,-515.0764,352.5076,479.9665,1405.539,545.144,5959
2/6/2020 15:20,0.525,423.68,-390.9572,-530.1299,361.3746,494.8281,1426.2676,545.152,5960
2/6/2020 15:20,0.533,423.688,-401.0856,-539.2237,364.3503,504.8,1519.3425,545.16,5961
2/6/2020 15:20,0.541,423.696,-429.7949,-575.829,398.0089,541.5132,1476.5706,545.168,5962
2/6/2020 15:20,0.549,423.704,-413.351,-554.1167,368.097,519.7809,1596.2111,545.176,5963
2/6/2020 15:20,0.557,423.712,-459.8057,-610.0278,425.031,576.9434,1521.8475,545.184,5964
2/6/2020 15:20,0.565,423.72,-426.8747,-570.1529,376.1104,535.8412,1654.5459,545.192,5965
2/6/2020 15:20,0.573,423.728,-480.7677,-633.2985,443.4013,601.7226,1569.869,545.2,5966
2/6/2020 15:20,0.581,423.736,-445.8242,-592.126,392.8693,558.3166,1686.0772,545.208,5967
2/6/2020 15:20,0.589,423.744,-490.9552,-643.7671,449.0521,613.2456,1615.4139,545.216,5968
2/6/2020 15:20,0.597,423.752,-468.2719,-617.4568,414.5692,584.4075,1698.9078,545.224,5969
2/6/2020 15:20,0.605,423.76,-492.1556,-643.5526,443.582,613.9083,1655.1548,545.232,5970
2/6/2020 15:20,0.613,423.768,-488.037,-638.6271,433.956,607.0643,1696.1198,545.24,5971
2/6/2020 15:20,0.621,423.776,-492.3712,-641.3808,437.9398,612.8986,1689.1792,545.248,5972
2/6/2020 15:20,0.629,423.784,-504.4417,-654.7908,449.6907,625.4225,1690.0251,545.256,5973
2/6/2020 15:20,0.637,423.792,-494.7594,-641.3215,436.0502,614.0923,1719.7866,545.264,5974
2/6/2020 15:20,0.645,423.8,-515.3391,-664.356,459.0586,637.1909,1684.464,545.272,5975
2/6/2020 15:20,0.653,423.808,-498.9094,-643.086,436.2378,617.1764,1746.7968,545.28,5976
2/6/2020 15:20,0.661,423.816,-523.9627,-671.3682,466.0818,646.454,1683.2275,545.288,5977
2/6/2020 15:20,0.669,423.824,-504.9594,-647.1609,439.1969,622.6502,1763.6545,545.296,5978
2/6/2020 15:20,0.677,423.832,-530.3184,-675.8871,470.8562,653.0809,1685.5068,545.304,5979
2/6/2020 15:20,0.685,423.84,-512.7069,-653.456,444.4205,630.2034,1768.6301,545.312,5980
2/6/2020 15:20,0.693,423.848,-532.6032,-675.8018,470.0984,654.6641,1697.3009,545.32,5981
2/6/2020 15:20,0.701,423.856,-521.4212,-660.9717,451.3451,639.1499,1770.1199,545.328,5982
2/6/2020 15:20,0.709,423.864,-532.683,-673.2356,466.6774,653.8625,1718.5767,545.336,5983
2/6/2020 15:20,0.717,423.872,-530.4522,-669.0476,459.0902,648.5499,1760.8477,545.344,5984
2/6/2020 15:20,0.725,423.88,-533.625,-671.5622,464.8386,653.8473,1738.9913,545.352,5985
2/6/2020 15:20,0.733,423.888,-540.438,-678.4217,469.4357,659.2631,1750.7146,545.36,5986
2/6/2020 15:20,0.741,423.896,-534.625,-670.592,463.1188,654.0411,1761.3727,545.368,5987
2/6/2020 15:20,0.749,423.904,-546.1447,-683.2065,474.0389,664.9703,1735.7731,545.376,5988
2/6/2020 15:20,0.757,423.912,-535.8045,-669.9095,461.6309,654.4202,1779.4479,545.384,5989
2/6/2020 15:20,0.765,423.92,-550.3362,-686.1613,477.2036,669.0381,1724.1048,545.392,5990
2/6/2020 15:20,0.773,423.928,-538.5119,-670.9799,462.1058,656.4478,1791.1412,545.4,5991
2/6/2020 15:20,0.781,423.936,-553.4637,-687.8399,478.9652,672.0168,1725.1254,545.408,5992
2/6/2020 15:20,0.789,423.944,-541.2137,-672.2693,462.425,658.7051,1796.793,545.416,5993
2/6/2020 15:20,0.797,423.952,-554.5182,-687.1909,478.2538,672.5839,1730.4034,545.424,5994
2/6/2020 15:20,0.805,423.96,-546.0912,-676.4852,466.2374,663.59,1792.3881,545.432,5995
2/6/2020 15:20,0.813,423.968,-554.9358,-685.9136,477.0008,672.6012,1743.2099,545.44,5996
2/6/2020 15:20,0.821,423.976,-552.4189,-682.1851,471.9852,669.975,1778.7952,545.448,5997
2/6/2020 15:20,0.829,423.984,-553.8796,-683.0571,473.5257,670.9128,1760.6045,545.456,5998
2/6/2020 15:20,0.837,423.992,-556.8438,-686.0692,475.7602,674.2306,1760.2457,545.464,5999
2/6/2020 15:20,0.845,424,-553.4906,-681.0289,471.0891,669.7604,1777.2518,545.472,6000
2/6/2020 15:20,0.853,424.008,-559.8103,-688.0979,477.909,676.9426,1740.3596,545.48,6001
2/6/2020 15:20,0.861,424.016,-553.4767,-679.5738,469.0307,669.2026,1786.9986,545.488,6002
2/6/2020 15:20,0.869,424.024,-561.6161,-689.1113,478.7099,678.3518,1729.7976,545.496,6003
2/6/2020 15:20,0.877,424.032,-554.2245,-679.0085,468.3168,669.5897,1791.8822,545.504,6004
2/6/2020 15:20,0.885,424.04,-562.526,-688.784,478.6123,678.6354,1722.2719,545.512,6005
2/6/2020 15:20,0.893,424.048,-556.0018,-680.0311,469.2627,671.3165,1787.7859,545.52,6006
2/6/2020 15:20,0.901,424.056,-562.9439,-688.1548,477.9414,678.2139,1721.5259,545.528,6007
2/6/2020 15:20,0.909,424.064,-557.365,-680.8003,470.0155,672.615,1778.7028,545.536,6008
2/6/2020 15:20,0.917,424.072,-562.7072,-686.7515,476.5382,677.3778,1732.1912,545.544,6009
2/6/2020 15:20,0.925,424.08,-559.1783,-682.4076,471.9705,674.4127,1763.7591,545.552,6010
2/6/2020 15:20,0.933,424.088,-562.1901,-685.0848,474.887,676.0319,1747.6659,545.56,6011
2/6/2020 15:20,0.941,424.096,-560.4352,-683.069,472.8996,675.4826,1740.5747,545.568,6012
2/6/2020 15:20,0.949,424.104,-560.7919,-682.3541,471.4924,673.5535,1761.631,545.576,6013
2/6/2020 15:20,0.957,424.112,-561.1002,-683.1041,473.6799,675.84,1725.0384,545.584,6014
2/6/2020 15:20,0.965,424.12,-560.0288,-680.5214,469.9537,672.2685,1770.859,545.592,6015
2/6/2020 15:20,0.973,424.128,-561.5627,-683.3458,474.092,676.3746,1710.7483,545.6,6016
2/6/2020 15:20,0.981,424.136,-558.9641,-678.6706,467.4673,670.6534,1776.3894,545.608,6017
2/6/2020 15:20,0.989,424.144,-562.0337,-683.1595,474.2441,676.3257,1705.1049,545.616,6018
2/6/2020 15:20,0.997,424.152,-558.4688,-677.3647,466.2349,669.6362,1776.0579,545.624,6019
2/6/2020 15:20,1.005,424.16,-562.2187,-682.6933,474.0302,675.915,1707.7411,545.632,6020
2/6/2020 15:20,1.013,424.168,-557.7436,-676.4548,465.2951,668.8796,1764.2409,545.64,6021
2/6/2020 15:20,1.021,424.176,-562.0432,-681.6991,472.9989,675.1232,1717.5715,545.648,6022
2/6/2020 15:20,1.029,424.184,-558.5952,-677.0751,466.1249,669.7335,1745.0506,545.656,6023
2/6/2020 15:20,1.037,424.192,-561.0634,-679.7525,470.6773,673.3356,1729.7751,545.664,6024
2/6/2020 15:20,1.045,424.2,-559.6694,-678.1705,467.782,671.1883,1724.8994,545.672,6025
2/6/2020 15:20,1.053,424.208,-560.6516,-678.468,469.0597,672.1468,1746.1006,545.68,6026
2/6/2020 15:20,1.061,424.216,-560.5965,-679.044,469.2108,672.3464,1707.1908,545.688,6027
2/6/2020 15:20,1.069,424.224,-560.0268,-677.2942,467.2991,670.8619,1757.1775,545.696,6028
2/6/2020 15:20,1.077,424.232,-562.2292,-680.7814,471.6805,674.3485,1693.3913,545.704,6029
2/6/2020 15:20,1.085,424.24,-559.2835,-675.7068,465.2062,669.3098,1764.0145,545.712,6030
2/6/2020 15:20,1.093,424.248,-563.7646,-682.0433,473.7158,676.1354,1688.9281,545.72,6031
2/6/2020 15:20,1.101,424.256,-559.3736,-675.5479,464.5722,668.8633,1758.132,545.728,6032
2/6/2020 15:20,1.109,424.264,-564.0596,-681.9221,473.7502,676.4286,1694.1207,545.736,6033
2/6/2020 15:20,1.117,424.272,-559.8056,-675.7157,464.7505,668.9667,1748.822,545.744,6034
2/6/2020 15:20,1.125,424.28,-563.6311,-680.7218,472.7692,675.7378,1704.1138,545.752,6035
2/6/2020 15:20,1.133,424.288,-560.4317,-676.4773,465.4217,669.7639,1732.318,545.76,6036
2/6/2020 15:20,1.141,424.296,-563.0006,-679.5275,471.3725,674.6091,1721.7222,545.768,6037
2/6/2020 15:20,1.149,424.304,-561.5307,-677.7448,467.1141,670.9917,1713.9896,545.776,6038
2/6/2020 15:20,1.157,424.312,-561.4552,-677.1362,468.5324,672.546,1738.0261,545.784,6039
2/6/2020 15:20,1.165,424.32,-562.5974,-678.8565,468.5542,672.0043,1697.9662,545.792,6040
2/6/2020 15:20,1.173,424.328,-560.3602,-675.4452,466.5526,670.9761,1749.3754,545.8,6041
2/6/2020 15:20,1.181,424.336,-563.4317,-679.5345,469.9029,672.9215,1688.3656,545.808,6042
2/6/2020 15:20,1.189,424.344,-559.0132,-673.4057,463.9761,668.7394,1752.4993,545.816,6043
2/6/2020 15:20,1.197,424.352,-564.2202,-680.0192,470.892,673.8236,1685.7466,545.824,6044
2/6/2020 15:20,1.205,424.36,-558.4429,-672.5507,462.6215,667.9156,1748.9512,545.832,6045
2/6/2020 15:20,1.213,424.368,-564.3253,-679.9488,470.9449,673.9604,1692.9621,545.84,6046
2/6/2020 15:20,1.221,424.376,-558.3897,-672.3889,462.4612,667.5283,1737.2291,545.848,6047
